"","state","county","crop","average","event","hyp_loss"
"10817","IL","Champaign","Sweet corn",-8.8,"Drought",-10.56
"10818","IL","Christian","Sweet corn",-8.4,"Drought",-10.08
"10819","IL","Clark","Sweet corn",-11.7,"Drought",-14.04
"10820","IL","Clay","Sweet corn",-6.7,"Drought",-8.04
"10821","IL","Clinton","Sweet corn",-9.9,"Drought",-11.88
"10822","IL","Coles","Sweet corn",-8.2,"Drought",-9.84
"10823","IL","Cook","Sweet corn",-8.2,"Drought",-9.84
"10824","IL","Crawford","Sweet corn",-9.5,"Drought",-11.4
"10825","IL","Cumberland","Sweet corn",-7.1,"Drought",-8.52
"10826","IL","De Kalb","Sweet corn",-10.1,"Drought",-12.12
"10827","IL","De Witt","Sweet corn",-8.5,"Drought",-10.2
"10828","IL","Douglas","Sweet corn",-9.9,"Drought",-11.88
"10829","IL","Dupage","Sweet corn",-9.7,"Drought",-11.64
"10830","IL","Edgar","Sweet corn",-11.7,"Drought",-14.04
"10831","IL","Edwards","Sweet corn",-2.8,"Drought",-3.36
"10832","IL","Effingham","Sweet corn",-9.1,"Drought",-10.92
"10833","IL","Fayette","Sweet corn",-8.7,"Drought",-10.44
"10834","IL","Ford","Sweet corn",-7.4,"Drought",-8.88
"10835","IL","Fulton","Sweet corn",-7.2,"Drought",-8.64
"10836","IL","Greene","Sweet corn",-6.7,"Drought",-8.04
"10837","IL","Grundy","Sweet corn",-10.8,"Drought",-12.96
"10838","IL","Hancock","Sweet corn",-8,"Drought",-9.6
"10839","IL","Henderson","Sweet corn",-9.4,"Drought",-11.28
"10840","IL","Henry","Sweet corn",-9.3,"Drought",-11.16
"10841","IL","Iroquois","Sweet corn",-8.6,"Drought",-10.32
"10842","IL","Jasper","Sweet corn",-9.1,"Drought",-10.92
"10843","IL","Jefferson","Sweet corn",-3.4,"Drought",-4.08
"10844","IL","Jersey","Sweet corn",-8.8,"Drought",-10.56
"10845","IL","Jo Daviess","Sweet corn",-10.1,"Drought",-12.12
"10846","IL","Johnson","Sweet corn",-7.7,"Drought",-9.24
"10847","IL","Kane","Sweet corn",-9,"Drought",-10.8
"10848","IL","Kankakee","Sweet corn",-9.5,"Drought",-11.4
"10849","IL","Kendall","Sweet corn",-9.2,"Drought",-11.04
"10850","IL","Knox","Sweet corn",-8.4,"Drought",-10.08
"10851","IL","La Salle","Sweet corn",-10.5,"Drought",-12.6
"10852","IL","Lake","Sweet corn",-8.2,"Drought",-9.84
"10853","IL","Lawrence","Sweet corn",-9.4,"Drought",-11.28
"10854","IL","Lee","Sweet corn",-10.7,"Drought",-12.84
"10855","IL","Livingston","Sweet corn",-8.2,"Drought",-9.84
"10856","IL","Logan","Sweet corn",-9.4,"Drought",-11.28
"10857","IL","Macon","Sweet corn",-9.1,"Drought",-10.92
"10858","IL","Macoupin","Sweet corn",-9.2,"Drought",-11.04
"10859","IL","Madison","Sweet corn",-8.2,"Drought",-9.84
"10860","IL","Marion","Sweet corn",-8.2,"Drought",-9.84
"10861","IL","Marshall","Sweet corn",-7.3,"Drought",-8.76
"10862","IL","Mason","Sweet corn",-8.4,"Drought",-10.08
"10863","IL","Massac","Sweet corn",-10.8,"Drought",-12.96
"10864","IL","McDonough","Sweet corn",-6.4,"Drought",-7.68
"10865","IL","McHenry","Sweet corn",-10,"Drought",-12
"10866","IL","McLean","Sweet corn",-10,"Drought",-12
"10867","IL","Menard","Sweet corn",-9.6,"Drought",-11.52
"10868","IL","Mercer","Sweet corn",-9.8,"Drought",-11.76
"10869","IL","Monroe","Sweet corn",-0.6,"Drought",-0.72
"10870","IL","Montgomery","Sweet corn",-9.1,"Drought",-10.92
"10871","IL","Morgan","Sweet corn",-6.8,"Drought",-8.16
"10872","IL","Moultrie","Sweet corn",-9.4,"Drought",-11.28
"10873","IL","Ogle","Sweet corn",-10.3,"Drought",-12.36
"10874","IL","Peoria","Sweet corn",-7.6,"Drought",-9.12
"10875","IL","Piatt","Sweet corn",-6.6,"Drought",-7.92
"10876","IL","Pike","Sweet corn",-8.2,"Drought",-9.84
"10877","IL","Pope","Sweet corn",-8.3,"Drought",-9.96
"10878","IL","Pulaski","Sweet corn",-9.6,"Drought",-11.52
"10879","IL","Putnam","Sweet corn",-10.7,"Drought",-12.84
"10880","IL","Richland","Sweet corn",-8.6,"Drought",-10.32
"10881","IL","Rock Island","Sweet corn",-10.3,"Drought",-12.36
"10882","IL","Saint Clair","Sweet corn",-3.4,"Drought",-4.08
"10883","IL","Sangamon","Sweet corn",-10.3,"Drought",-12.36
"10884","IL","Schuyler","Sweet corn",-7.9,"Drought",-9.48
"10885","IL","Scott","Sweet corn",-5.9,"Drought",-7.08
"10886","IL","Shelby","Sweet corn",-7.5,"Drought",-9
"10887","IL","Stark","Sweet corn",-5.1,"Drought",-6.12
"10888","IL","Stephenson","Sweet corn",-9.9,"Drought",-11.88
"10889","IL","Tazewell","Sweet corn",-7.7,"Drought",-9.24
"10890","IL","Union","Sweet corn",-7.5,"Drought",-9
"10891","IL","Vermilion","Sweet corn",-8.5,"Drought",-10.2
"10892","IL","Wabash","Sweet corn",-10.4,"Drought",-12.48
"10893","IL","Warren","Sweet corn",-9,"Drought",-10.8
"10894","IL","Washington","Sweet corn",-4.7,"Drought",-5.64
"10895","IL","Wayne","Sweet corn",-8.1,"Drought",-9.72
"10896","IL","Whiteside","Sweet corn",-10.9,"Drought",-13.08
"10897","IL","Will","Sweet corn",-8.5,"Drought",-10.2
"10898","IL","Winnebago","Sweet corn",-9.4,"Drought",-11.28
"10899","IL","Woodford","Sweet corn",-7.3,"Drought",-8.76
"10900","IL","Adams","Wheat",-5.9,"Drought",-7.08
"10901","IL","Alexander","Wheat",-10.4,"Drought",-12.48
"10902","IL","Bond","Wheat",-5.3,"Drought",-6.36
"10903","IL","Boone","Wheat",-10.4,"Drought",-12.48
"10904","IL","Brown","Wheat",-7.3,"Drought",-8.76
"10905","IL","Bureau","Wheat",-7.8,"Drought",-9.36
"10906","IL","Calhoun","Wheat",-7,"Drought",-8.4
"10907","IL","Carroll","Wheat",-10.8,"Drought",-12.96
"10908","IL","Cass","Wheat",-6.2,"Drought",-7.44
"10909","IL","Champaign","Wheat",-5.2,"Drought",-6.24
"10910","IL","Christian","Wheat",-5.5,"Drought",-6.6
"10911","IL","Clark","Wheat",-8.7,"Drought",-10.44
"10912","IL","Clay","Wheat",-3.7,"Drought",-4.44
"10913","IL","Clinton","Wheat",-7,"Drought",-8.4
"10914","IL","Coles","Wheat",-5,"Drought",-6
"10915","IL","Cook","Wheat",-6.9,"Drought",-8.28
"10916","IL","Crawford","Wheat",-7,"Drought",-8.4
"10917","IL","Cumberland","Wheat",-4.7,"Drought",-5.64
"10918","IL","De Kalb","Wheat",-10.8,"Drought",-12.96
"10919","IL","De Witt","Wheat",-5.7,"Drought",-6.84
"10920","IL","Douglas","Wheat",-7.6,"Drought",-9.12
"10921","IL","Dupage","Wheat",-9.4,"Drought",-11.28
"10922","IL","Edgar","Wheat",-8.5,"Drought",-10.2
"10923","IL","Edwards","Wheat",-1.6,"Drought",-1.92
"10924","IL","Effingham","Wheat",-5.5,"Drought",-6.6
"10925","IL","Fayette","Wheat",-5.7,"Drought",-6.84
"10926","IL","Ford","Wheat",-4.6,"Drought",-5.52
"10927","IL","Fulton","Wheat",-5.7,"Drought",-6.84
"10928","IL","Greene","Wheat",-4.4,"Drought",-5.28
"10929","IL","Grundy","Wheat",-9.3,"Drought",-11.16
"10930","IL","Hancock","Wheat",-6,"Drought",-7.2
"10931","IL","Henderson","Wheat",-7.1,"Drought",-8.52
"10932","IL","Henry","Wheat",-7.7,"Drought",-9.24
"10933","IL","Iroquois","Wheat",-5.1,"Drought",-6.12
"10934","IL","Jasper","Wheat",-6.1,"Drought",-7.32
"10935","IL","Jefferson","Wheat",-2.1,"Drought",-2.52
"10936","IL","Jersey","Wheat",-6.8,"Drought",-8.16
"10937","IL","Jo Daviess","Wheat",-12.8,"Drought",-15.36
"10938","IL","Johnson","Wheat",-9.1,"Drought",-10.92
"10939","IL","Kane","Wheat",-9.2,"Drought",-11.04
"10940","IL","Kankakee","Wheat",-6.3,"Drought",-7.56
"10941","IL","Kendall","Wheat",-9,"Drought",-10.8
"10942","IL","Knox","Wheat",-5.5,"Drought",-6.6
"10943","IL","La Salle","Wheat",-9.3,"Drought",-11.16
"10944","IL","Lake","Wheat",-7.5,"Drought",-9
"10945","IL","Lawrence","Wheat",-5.8,"Drought",-6.96
"10946","IL","Lee","Wheat",-10.1,"Drought",-12.12
"10947","IL","Livingston","Wheat",-5.9,"Drought",-7.08
"10948","IL","Logan","Wheat",-8.9,"Drought",-10.68
"10949","IL","Macon","Wheat",-8,"Drought",-9.6
"10950","IL","Macoupin","Wheat",-6.1,"Drought",-7.32
"10951","IL","Madison","Wheat",-6,"Drought",-7.2
"10952","IL","Marion","Wheat",-5,"Drought",-6
"10953","IL","Marshall","Wheat",-4.7,"Drought",-5.64
"10954","IL","Mason","Wheat",-7,"Drought",-8.4
"10955","IL","Massac","Wheat",-9.3,"Drought",-11.16
"10956","IL","McDonough","Wheat",-5.9,"Drought",-7.08
"10957","IL","McHenry","Wheat",-9.3,"Drought",-11.16
"10958","IL","McLean","Wheat",-6.8,"Drought",-8.16
"10959","IL","Menard","Wheat",-8,"Drought",-9.6
"10960","IL","Mercer","Wheat",-6.5,"Drought",-7.8
"10961","IL","Monroe","Wheat",-1,"Drought",-1.2
"10962","IL","Montgomery","Wheat",-5.9,"Drought",-7.08
"10963","IL","Morgan","Wheat",-4.6,"Drought",-5.52
"10964","IL","Moultrie","Wheat",-6.4,"Drought",-7.68
"10965","IL","Ogle","Wheat",-11.3,"Drought",-13.56
"10966","IL","Peoria","Wheat",-5.2,"Drought",-6.24
"10967","IL","Piatt","Wheat",-4.5,"Drought",-5.4
"10968","IL","Pike","Wheat",-6.9,"Drought",-8.28
"10969","IL","Pope","Wheat",-7,"Drought",-8.4
"10970","IL","Pulaski","Wheat",-10,"Drought",-12
"10971","IL","Putnam","Wheat",-8.1,"Drought",-9.72
"10972","IL","Richland","Wheat",-5.2,"Drought",-6.24
"10973","IL","Rock Island","Wheat",-7.8,"Drought",-9.36
"10974","IL","Saint Clair","Wheat",-2.3,"Drought",-2.76
"10975","IL","Sangamon","Wheat",-8.2,"Drought",-9.84
"10976","IL","Schuyler","Wheat",-6.4,"Drought",-7.68
"10977","IL","Scott","Wheat",-4,"Drought",-4.8
"10978","IL","Shelby","Wheat",-4.5,"Drought",-5.4
"10979","IL","Stark","Wheat",-3.1,"Drought",-3.72
"10980","IL","Stephenson","Wheat",-11.9,"Drought",-14.28
"10981","IL","Tazewell","Wheat",-5.8,"Drought",-6.96
"10982","IL","Union","Wheat",-9.8,"Drought",-11.76
"10983","IL","Vermilion","Wheat",-4.8,"Drought",-5.76
"10984","IL","Wabash","Wheat",-7.3,"Drought",-8.76
"10985","IL","Warren","Wheat",-6.4,"Drought",-7.68
"10986","IL","Washington","Wheat",-3,"Drought",-3.6
"10987","IL","Wayne","Wheat",-5.3,"Drought",-6.36
"10988","IL","Whiteside","Wheat",-10,"Drought",-12
"10989","IL","Will","Wheat",-6.7,"Drought",-8.04
"10990","IL","Winnebago","Wheat",-10.5,"Drought",-12.6
"10991","IL","Woodford","Wheat",-5.7,"Drought",-6.84
"10992","IL","Adams","Apples",-11.5,"Extreme heat",-13.8
"10993","IL","Alexander","Apples",-4.7,"Extreme heat",-5.64
"10994","IL","Boone","Apples",-4.4,"Extreme heat",-5.28
"10995","IL","Brown","Apples",-16.3,"Extreme heat",-19.56
"10996","IL","Calhoun","Apples",-9.7,"Extreme heat",-11.64
"10997","IL","Carroll","Apples",-1.9,"Extreme heat",-2.28
"10998","IL","Cass","Apples",-8.1,"Extreme heat",-9.72
"10999","IL","Christian","Apples",-3.8,"Extreme heat",-4.56
"11000","IL","Coles","Apples",-2.4,"Extreme heat",-2.88
"11001","IL","Cook","Apples",-1.4,"Extreme heat",-1.68
"11002","IL","Crawford","Apples",-0.7,"Extreme heat",-0.84
"11003","IL","Dupage","Apples",-0.5,"Extreme heat",-0.6
"11004","IL","Edwards","Apples",-4.4,"Extreme heat",-5.28
"11005","IL","Ford","Apples",-2.4,"Extreme heat",-2.88
"11006","IL","Fulton","Apples",-2.8,"Extreme heat",-3.36
"11007","IL","Greene","Apples",-9.7,"Extreme heat",-11.64
"11008","IL","Hancock","Apples",-9.5,"Extreme heat",-11.4
"11009","IL","Henderson","Apples",-1.8,"Extreme heat",-2.16
"11010","IL","Kane","Apples",-1.2,"Extreme heat",-1.44
"11011","IL","Lake","Apples",-2.8,"Extreme heat",-3.36
"11012","IL","Lawrence","Apples",-0.9,"Extreme heat",-1.08
"11013","IL","Logan","Apples",-4.9,"Extreme heat",-5.88
"11014","IL","Macon","Apples",-6.7,"Extreme heat",-8.04
"11015","IL","Marshall","Apples",-1.7,"Extreme heat",-2.04
"11016","IL","Mason","Apples",-3.6,"Extreme heat",-4.32
"11017","IL","Massac","Apples",-8.3,"Extreme heat",-9.96
"11018","IL","McDonough","Apples",-5.9,"Extreme heat",-7.08
"11019","IL","McHenry","Apples",-8.7,"Extreme heat",-10.44
"11020","IL","Menard","Apples",-4.6,"Extreme heat",-5.52
"11021","IL","Mercer","Apples",-1.1,"Extreme heat",-1.32
"11022","IL","Morgan","Apples",-13.1,"Extreme heat",-15.72
"11023","IL","Moultrie","Apples",-1.8,"Extreme heat",-2.16
"11024","IL","Peoria","Apples",-1.4,"Extreme heat",-1.68
"11025","IL","Pike","Apples",-27.1,"Extreme heat",-32.52
"11026","IL","Pulaski","Apples",-6.6,"Extreme heat",-7.92
"11027","IL","Sangamon","Apples",-3.7,"Extreme heat",-4.44
"11028","IL","Schuyler","Apples",-5.8,"Extreme heat",-6.96
"11029","IL","Scott","Apples",-21.3,"Extreme heat",-25.56
"11030","IL","Shelby","Apples",-3.7,"Extreme heat",-4.44
"11031","IL","Tazewell","Apples",-0.1,"Extreme heat",-0.12
"11032","IL","Wabash","Apples",-4.2,"Extreme heat",-5.04
"11033","IL","Warren","Apples",-2.1,"Extreme heat",-2.52
"11034","IL","White","Apples",-6,"Extreme heat",-7.2
"11035","IL","Winnebago","Apples",-0.8,"Extreme heat",-0.96
"11036","IL","Adams","Corn",-2.9,"Extreme heat",-3.48
"11037","IL","Alexander","Corn",-4,"Extreme heat",-4.8
"11038","IL","Bond","Corn",-2.9,"Extreme heat",-3.48
"11039","IL","Brown","Corn",-5.9,"Extreme heat",-7.08
"11040","IL","Christian","Corn",-3,"Extreme heat",-3.6
"11041","IL","Clark","Corn",-4.1,"Extreme heat",-4.92
"11042","IL","Clay","Corn",-3.3,"Extreme heat",-3.96
"11043","IL","Coles","Corn",-1,"Extreme heat",-1.2
"11044","IL","Crawford","Corn",-6.5,"Extreme heat",-7.8
"11045","IL","Cumberland","Corn",-0.7,"Extreme heat",-0.84
"11046","IL","Edgar","Corn",-2.4,"Extreme heat",-2.88
"11047","IL","Edwards","Corn",-5.3,"Extreme heat",-6.36
"11048","IL","Effingham","Corn",-1.8,"Extreme heat",-2.16
"11049","IL","Fayette","Corn",-4,"Extreme heat",-4.8
"11050","IL","Franklin","Corn",-1.1,"Extreme heat",-1.32
"11051","IL","Gallatin","Corn",-5.9,"Extreme heat",-7.08
"11052","IL","Greene","Corn",-0.6,"Extreme heat",-0.72
"11053","IL","Hamilton","Corn",-4.3,"Extreme heat",-5.16
"11054","IL","Hancock","Corn",-0.6,"Extreme heat",-0.72
"11055","IL","Hardin","Corn",-5.8,"Extreme heat",-6.96
"11056","IL","Jackson","Corn",-6.8,"Extreme heat",-8.16
"11057","IL","Jasper","Corn",-2.5,"Extreme heat",-3
"11058","IL","Jefferson","Corn",-2.3,"Extreme heat",-2.76
"11059","IL","Johnson","Corn",-4.8,"Extreme heat",-5.76
"11060","IL","Lawrence","Corn",-4.8,"Extreme heat",-5.76
"11061","IL","Logan","Corn",-1,"Extreme heat",-1.2
"11062","IL","Macon","Corn",-0.4,"Extreme heat",-0.48
"11063","IL","Madison","Corn",-0.4,"Extreme heat",-0.48
"11064","IL","Marion","Corn",-2.1,"Extreme heat",-2.52
"11065","IL","Mason","Corn",-0.4,"Extreme heat",-0.48
"11066","IL","Massac","Corn",-9,"Extreme heat",-10.8
"11067","IL","McDonough","Corn",-0.3,"Extreme heat",-0.36
"11068","IL","Monroe","Corn",-2.8,"Extreme heat",-3.36
"11069","IL","Montgomery","Corn",-4.2,"Extreme heat",-5.04
"11070","IL","Morgan","Corn",-2.4,"Extreme heat",-2.88
"11071","IL","Moultrie","Corn",-0.7,"Extreme heat",-0.84
"11072","IL","Perry","Corn",-9.9,"Extreme heat",-11.88
"11073","IL","Pike","Corn",-6.3,"Extreme heat",-7.56
"11074","IL","Pope","Corn",-6.8,"Extreme heat",-8.16
"11075","IL","Pulaski","Corn",-5.2,"Extreme heat",-6.24
"11076","IL","Randolph","Corn",-7.4,"Extreme heat",-8.88
"11077","IL","Richland","Corn",-6.3,"Extreme heat",-7.56
"11078","IL","Saint Clair","Corn",-3.7,"Extreme heat",-4.44
"11079","IL","Saline","Corn",-3.5,"Extreme heat",-4.2
"11080","IL","Schuyler","Corn",-2,"Extreme heat",-2.4
"11081","IL","Scott","Corn",-5.9,"Extreme heat",-7.08
"11082","IL","Shelby","Corn",-2.3,"Extreme heat",-2.76
"11083","IL","Union","Corn",-2.7,"Extreme heat",-3.24
"11084","IL","Wabash","Corn",-4.2,"Extreme heat",-5.04
"11085","IL","Washington","Corn",-5.5,"Extreme heat",-6.6
"11086","IL","Wayne","Corn",-4.1,"Extreme heat",-4.92
"11087","IL","White","Corn",-6.5,"Extreme heat",-7.8
"11088","IL","Williamson","Corn",-0.4,"Extreme heat",-0.48
"11089","IL","Adams","Oats",-3.9,"Extreme heat",-4.68
"11090","IL","Alexander","Oats",-3.7,"Extreme heat",-4.44
"11091","IL","Bond","Oats",-7.1,"Extreme heat",-8.52
"11092","IL","Boone","Oats",-0.8,"Extreme heat",-0.96
"11093","IL","Brown","Oats",-5.4,"Extreme heat",-6.48
"11094","IL","Bureau","Oats",-1.9,"Extreme heat",-2.28
"11095","IL","Calhoun","Oats",-2.9,"Extreme heat",-3.48
"11096","IL","Carroll","Oats",-1.4,"Extreme heat",-1.68
"11097","IL","Cass","Oats",-2.8,"Extreme heat",-3.36
"11098","IL","Champaign","Oats",-2.4,"Extreme heat",-2.88
"11099","IL","Christian","Oats",-3.7,"Extreme heat",-4.44
"11100","IL","Clark","Oats",-7.4,"Extreme heat",-8.88
"11101","IL","Clay","Oats",-9.3,"Extreme heat",-11.16
"11102","IL","Clinton","Oats",-3.9,"Extreme heat",-4.68
"11103","IL","Coles","Oats",-3,"Extreme heat",-3.6
"11104","IL","Cook","Oats",-1.5,"Extreme heat",-1.8
"11105","IL","Crawford","Oats",-7.3,"Extreme heat",-8.76
"11106","IL","Cumberland","Oats",-6.3,"Extreme heat",-7.56
"11107","IL","De Kalb","Oats",-1.9,"Extreme heat",-2.28
"11108","IL","De Witt","Oats",-3.9,"Extreme heat",-4.68
"11109","IL","Douglas","Oats",-3,"Extreme heat",-3.6
"11110","IL","Dupage","Oats",-2.1,"Extreme heat",-2.52
"11111","IL","Edgar","Oats",-4.8,"Extreme heat",-5.76
"11112","IL","Edwards","Oats",-5.3,"Extreme heat",-6.36
"11113","IL","Effingham","Oats",-8.4,"Extreme heat",-10.08
"11114","IL","Fayette","Oats",-8,"Extreme heat",-9.6
"11115","IL","Ford","Oats",-4,"Extreme heat",-4.8
"11116","IL","Franklin","Oats",-7.2,"Extreme heat",-8.64
"11117","IL","Fulton","Oats",-3.5,"Extreme heat",-4.2
"11118","IL","Gallatin","Oats",-8.1,"Extreme heat",-9.72
"11119","IL","Greene","Oats",-3.4,"Extreme heat",-4.08
"11120","IL","Grundy","Oats",-5.4,"Extreme heat",-6.48
"11121","IL","Hamilton","Oats",-7.4,"Extreme heat",-8.88
"11122","IL","Hancock","Oats",-2.4,"Extreme heat",-2.88
"11123","IL","Hardin","Oats",-10.7,"Extreme heat",-12.84
"11124","IL","Henderson","Oats",-2.1,"Extreme heat",-2.52
"11125","IL","Henry","Oats",-4.9,"Extreme heat",-5.88
"11126","IL","Iroquois","Oats",-4,"Extreme heat",-4.8
"11127","IL","Jackson","Oats",-9.3,"Extreme heat",-11.16
"11128","IL","Jasper","Oats",-8.8,"Extreme heat",-10.56
"11129","IL","Jefferson","Oats",-6.5,"Extreme heat",-7.8
"11130","IL","Jersey","Oats",-3.2,"Extreme heat",-3.84
"11131","IL","Jo Daviess","Oats",-0.7,"Extreme heat",-0.84
"11132","IL","Johnson","Oats",-7.1,"Extreme heat",-8.52
"11133","IL","Kane","Oats",-1.6,"Extreme heat",-1.92
"11134","IL","Kankakee","Oats",-7.5,"Extreme heat",-9
"11135","IL","Kendall","Oats",-3.7,"Extreme heat",-4.44
"11136","IL","Knox","Oats",-3.4,"Extreme heat",-4.08
"11137","IL","La Salle","Oats",-3.9,"Extreme heat",-4.68
"11138","IL","Lawrence","Oats",-5.7,"Extreme heat",-6.84
"11139","IL","Lee","Oats",-3.7,"Extreme heat",-4.44
"11140","IL","Livingston","Oats",-4.7,"Extreme heat",-5.64
"11141","IL","Logan","Oats",-3.7,"Extreme heat",-4.44
"11142","IL","Macon","Oats",-2.7,"Extreme heat",-3.24
"11143","IL","Macoupin","Oats",-3,"Extreme heat",-3.6
"11144","IL","Madison","Oats",-7.1,"Extreme heat",-8.52
"11145","IL","Marion","Oats",-7.5,"Extreme heat",-9
"11146","IL","Marshall","Oats",-2.6,"Extreme heat",-3.12
"11147","IL","Mason","Oats",-3.6,"Extreme heat",-4.32
"11148","IL","Massac","Oats",-6.3,"Extreme heat",-7.56
"11149","IL","McDonough","Oats",-2.7,"Extreme heat",-3.24
"11150","IL","McHenry","Oats",-2,"Extreme heat",-2.4
"11151","IL","McLean","Oats",-3,"Extreme heat",-3.6
"11152","IL","Menard","Oats",-2,"Extreme heat",-2.4
"11153","IL","Mercer","Oats",-1.8,"Extreme heat",-2.16
"11154","IL","Monroe","Oats",-8.5,"Extreme heat",-10.2
"11155","IL","Montgomery","Oats",-6,"Extreme heat",-7.2
"11156","IL","Morgan","Oats",-4.1,"Extreme heat",-4.92
"11157","IL","Moultrie","Oats",-3.1,"Extreme heat",-3.72
"11158","IL","Ogle","Oats",-1.2,"Extreme heat",-1.44
"11159","IL","Peoria","Oats",-2.6,"Extreme heat",-3.12
"11160","IL","Perry","Oats",-12.1,"Extreme heat",-14.52
"11161","IL","Piatt","Oats",-2.2,"Extreme heat",-2.64
"11162","IL","Pike","Oats",-7.3,"Extreme heat",-8.76
"11163","IL","Pope","Oats",-10.1,"Extreme heat",-12.12
"11164","IL","Pulaski","Oats",-3.8,"Extreme heat",-4.56
"11165","IL","Putnam","Oats",-1.3,"Extreme heat",-1.56
"11166","IL","Randolph","Oats",-9.8,"Extreme heat",-11.76
"11167","IL","Richland","Oats",-6.9,"Extreme heat",-8.28
"11168","IL","Rock Island","Oats",-3,"Extreme heat",-3.6
"11169","IL","Saint Clair","Oats",-7.2,"Extreme heat",-8.64
"11170","IL","Saline","Oats",-9,"Extreme heat",-10.8
"11171","IL","Sangamon","Oats",-2.6,"Extreme heat",-3.12
"11172","IL","Schuyler","Oats",-3.2,"Extreme heat",-3.84
"11173","IL","Scott","Oats",-6.3,"Extreme heat",-7.56
"11174","IL","Shelby","Oats",-5,"Extreme heat",-6
"11175","IL","Stark","Oats",-0.5,"Extreme heat",-0.6
"11176","IL","Tazewell","Oats",-4.2,"Extreme heat",-5.04
"11177","IL","Union","Oats",-6.3,"Extreme heat",-7.56
"11178","IL","Vermilion","Oats",-2.1,"Extreme heat",-2.52
"11179","IL","Wabash","Oats",-4.3,"Extreme heat",-5.16
"11180","IL","Warren","Oats",-2.7,"Extreme heat",-3.24
"11181","IL","Washington","Oats",-7.5,"Extreme heat",-9
"11182","IL","Wayne","Oats",-7.6,"Extreme heat",-9.12
"11183","IL","White","Oats",-5.5,"Extreme heat",-6.6
"11184","IL","Whiteside","Oats",-6.6,"Extreme heat",-7.92
"11185","IL","Will","Oats",-3.2,"Extreme heat",-3.84
"11186","IL","Williamson","Oats",-6.1,"Extreme heat",-7.32
"11187","IL","Woodford","Oats",-3.6,"Extreme heat",-4.32
"11188","IL","Adams","Stone fruits",-9.9,"Extreme heat",-11.88
"11189","IL","Alexander","Stone fruits",-13.4,"Extreme heat",-16.08
"11190","IL","Boone","Stone fruits",-6.6,"Extreme heat",-7.92
"11191","IL","Brown","Stone fruits",-6.4,"Extreme heat",-7.68
"11192","IL","Calhoun","Stone fruits",-16.3,"Extreme heat",-19.56
"11193","IL","Carroll","Stone fruits",-4.2,"Extreme heat",-5.04
"11194","IL","Cass","Stone fruits",-16.7,"Extreme heat",-20.04
"11195","IL","Champaign","Stone fruits",-3.4,"Extreme heat",-4.08
"11196","IL","Christian","Stone fruits",-2.2,"Extreme heat",-2.64
