,State_Abbr,Year,Crop_Name,Price_Received_USD_kg,Crop_Area_ha,Production_kg,FIPS,kcal_kg,Production_kcal,Production_USD,crop_code,state_pixels,kcal_pixel_state
501,LA,2017,SORGHUM-ALL CLASSES-GRAIN,0.13646625036,5261.02792391744,30049619.6,22,3290.0,98863248484.0,3827037.05590242,crop_4,29355.0,3367850.399727474
502,LA,2017,SOYBEANS-ALL CLASSES,0.35531222689,505868.069607446,1837046250.0,22,4460.0,8193226275000.0,609156205.760822,crop_5,6516922.0,1257223.314165798
503,LA,2017,SWEET POTATOES-ALL CLASSES,0.4387202556,3844.59732901659,99109852.0,22,619.0,61348998388.0,40579149.8139039,crop_46,34787.0,1763561.0540719235
504,LA,2017,WHEAT-ALL CLASSES,0.1543238214,5261.02792391744,16274869.0,22,3338.0,54325512722.0,2343953.00683884,crop_22,0.0,
505,LA,2004,MELONS-WATERMELON,0.1388913372,526.102792391744,5896696.0,22,156.0,919884576.0,1002992.69154733,crop_48,1327.0,693206.1612660135
506,LA,1999,STRAWBERRIES-ALL CLASSES,1.587329568,161.877782274383,2721552.0,22,301.0,819187152.0,6629268.23199065,crop_221,161.0,5088118.956521739
507,LA,1999,TOMATOES-ALL CLASSES,0.727526052,113.314447592068,1769008.8,22,187.0,330804645.6,1974969.49411388,crop_54,0.0,
508,LA,2008,PEACHES-ALL CLASSES,2.54633841,97.1266693646297,408233.25,22,374.0,152679235.5,973121.517122343,crop_67,94.0,1624247.1861702127
509,LA,2017,PECANS-ALL CLASSES,3.37368525426,4977.74180493727,3628080.0,22,3662.0,13286028960.0,11422991.3447999,crop_74,226087.0,58765.11679132369
510,MA,2015,POTATOES-ALL CLASSES,0.2292809376,1456.90004046945,49804401.6,25,578.0,28786944124.8,9921169.06912368,crop_43,21621.0,1331434.4445122797
511,MA,2015,SWEET CORN-ALL CLASSES,0.88184976,1335.49170376366,11385159.2,25,310.0,3529399352.0,8722899.80506531,crop_12,0.0,
512,MA,2001,TOMATOES-ALL CLASSES,2.2046244,161.877782274383,2540115.2,25,187.0,475001542.4,8146435.37821159,crop_54,0.0,
513,MA,2001,EGGPLANT-ALL CLASSES,0.77161854,20.2347227842979,226796.0,25,203.0,46039588.0,254576.105569112,crop_248,0.0,
514,MA,2017,APPLES-ALL CLASSES,0.842318802044,1335.49170376366,22494096.0,25,468.0,10527236928.0,17682491.9614536,crop_68,8651.0,1216880.9302970755
515,MA,2017,CRANBERRIES-ALL CLASSES,0.694456686,4977.74180493727,86699574.88,25,451.0,39101508270.88,56190197.8786454,crop_250,77202.0,506483.0998015595
516,MA,2015,PEACHES-ALL CLASSES,2.56838463,141.643059490085,1347169.725,25,374.0,503841477.15,3006142.41869615,crop_67,0.0,
517,ME,2017,OATS-ALL CLASSES,0.1929038916,8498.5835694051,20422605.0,23,3890.0,79443933450.0,3676635.33465731,crop_28,119174.0,666621.3557487371
518,ME,2017,POTATOES-ALL CLASSES,0.2248716888,19222.986645083,689459840.0,23,578.0,398507787520.0,144691222.408327,crop_43,259858.0,1533559.8192859178
519,ME,2015,SWEET CORN-ALL CLASSES,0.99208098,566.57223796034,3855532.0,23,310.0,1195214920.0,3323216.31019669,crop_12,0.0,
520,ME,2017,BARLEY-ALL CLASSES,0.172756945452,5935.51868339404,24356058.1333333,23,3530.0,85976885210.6667,3926819.58690524,crop_21,70714.0,1215839.6528363083
521,ME,2017,APPLES-ALL CLASSES,0.968005115438,1092.67503035208,17777592.0,23,468.0,8319913056.0,16060128.5501954,crop_68,10572.0,786976.2633371169
522,MN,2017,BARLEY-ALL CLASSES,0.19887563997,27519.2229866451,112519763.2,27,3530.0,397194764096.0,20883766.5467651,crop_21,231920.0,1712636.9614349776
523,MN,2017,"BEANS-DRY EDIBLE, INCL CHICKPEAS",0.6040670856,65965.196276811,161796266.4,27,3506.0,567257709998.4,91212025.1229085,crop_42,0.0,
524,MN,2017,CORN-ALL CLASSES-GRAIN,0.12519093642,3087818.69688385,37599364264.0,27,3650.0,137237679563600.0,4392905085.11764,crop_1,34971273.0,3924297.5102336137
525,MN,2015,FLAXSEED-ALL CLASSES,0.3188825739,1214.08336705787,1066850.4,27,5340.0,5696981136.0,295570.772320224,crop_32,5729.0,994411.0902426252
526,MN,2017,OATS-ALL CLASSES,0.14812263105,38445.9732901659,103419375.0,27,3890.0,402301368750.0,14296237.5705101,crop_28,233654.0,1721782.5021185172
527,MN,2017,POTATOES-ALL CLASSES,0.20679376872,18413.597733711,835879337.6,27,578.0,483138257132.8,161316751.551543,crop_43,69150.0,6986814.998305134
528,MN,2019,RYE-ALL CLASSES,0.1810938074,7284.50020234723,17831642.4,27,3380.0,60270951312.0,3019252.02585822,crop_27,112494.0,535770.3638594059
529,MN,2017,SOYBEANS-ALL CLASSES,0.33694034339,3273978.14649939,10458236262.5,27,4460.0,46643733730750.0,3288591219.70714,crop_5,36935638.0,1262838.1762554094
530,MN,2017,SUGARBEETS-ALL CLASSES,0.0468482175,165520.032375556,11353420275.0,27,700.0,7947394192500.0,496384504.723292,crop_41,1836897.0,4326532.29467956
531,MN,2017,SUNFLOWER-ALL CLASSES,0.4166740116,14690.4087414002,31054097.25,27,3154.0,97944622726.5,12075739.9687508,crop_6,150558.0,650544.1273562348
532,MN,2017,SWEET CORN-ALL CLASSES,0.0947988492,45568.5957102388,842728576.8,27,310.0,261245858808.0,74557135.9057952,crop_12,0.0,
533,MN,2017,WHEAT-ALL CLASSES,0.21164409792,459328.207203561,2066608992.5,27,3338.0,6898340816965.0,408190512.927221,crop_22,2851804.0,2418939.315943522
534,MN,2017,CANOLA-ALL CLASSES,0.34921250496,13961.9587211655,32543877.6,27,6420.0,208931694192.0,10606143.8917735,crop_31,146901.0,1422261.89196806
535,MN,2010,CARROTS-ALL CLASSES,0.3237123014,408.741400242817,18433999.2,27,365.0,6728409708.0,5967312.30503776,crop_206,22.0,305836804.90909094
536,MN,2017,APPLES-ALL CLASSES,1.905139908288,1173.61392148928,11655207.0,27,468.0,5454636876.0,20722650.1808016,crop_68,3210.0,1699263.8242990654
537,MN,2017,PUMPKINS-ALL CLASSES,0.584225466,728.450020234723,7348190.4,27,182.0,1337370652.8,4006446.19323366,crop_229,945.0,1415207.04
538,MO,2017,CORN-ALL CLASSES-GRAIN,0.13424562679,1315256.98097936,14034163000.0,29,3650.0,51224694950000.0,1758268085.72072,crop_1,12802294.0,4001212.200719652
539,MO,2017,OATS-ALL CLASSES,0.22390630275,5261.02792391744,12265175.0,29,3890.0,47711530750.0,2562940.34617794,crop_28,6341.0,7524291.239552121
540,MO,2017,RICE-ALL CLASSES,0.264554928,64751.1129097531,539774480.0,29,3637.0,1963159783760.0,133268231.165564,crop_3,561819.0,3494292.2609594907
541,MO,1989,RYE-ALL CLASSES,0.1102310132,1214.08336705787,2286108.0,29,3380.0,7727045040.0,343119.929394215,crop_27,12970.0,595762.9175019275
542,MO,2017,SORGHUM-ALL CLASSES-GRAIN,0.1234589664,9307.97248077701,62512353.2,29,3290.0,205665642028.0,7202560.49140212,crop_4,49645.0,4142726.196555544
543,MO,2017,SOYBEANS-ALL CLASSES,0.34833091116,2391744.23310401,7961758447.5,29,4460.0,35509442675850.0,2588209596.67787,crop_5,21845987.0,1625444.6492094863
544,MO,2017,WHEAT-ALL CLASSES,0.16424463849,218535.006070417,999353160.0,29,3338.0,3335840848080.0,153182312.556823,crop_22,0.0,
545,MO,2017,POTATOES-ALL CLASSES,0.2557364304,3439.90287333064,109905341.6,29,578.0,63525287444.8,26230696.9168367,crop_43,1367.0,46470583.35391368
546,MO,2017,MELONS-WATERMELON,0.264554928,1214.08336705787,31978236.0,29,156.0,4988604816.0,7895302.77073299,crop_48,4649.0,1073049.0032265002
547,MO,2015,APPLES-ALL CLASSES,0.97021013848,445.163901254553,12834333.0,29,468.0,6006467844.0,10818481.0102502,crop_68,80.0,75080848.05
548,MO,2017,GRAPES-ALL CLASSES,0.773822322,687.980574666127,5561044.05,29,557.0,3097501535.85,4016021.40263787,crop_69,0.0,
549,MO,2017,PEACHES-ALL CLASSES,2.57940774,404.694455685957,2023022.55,29,374.0,756610433.7,4869890.00972401,crop_67,3439.0,220008.84957836583
550,MO,2015,PECANS-ALL CLASSES,3.5280368672,3210.4411169567,684800.1,29,3662.0,2507737966.2,2099056.38618412,crop_74,6533.0,383857.02834838507
551,MS,2017,CORN-ALL CLASSES-GRAIN,0.14487504592,202347.227842979,2400413400.0,28,3650.0,8761508910000.0,324547343.846412,crop_1,1960811.0,4468308.730418179
552,MS,2017,PEANUTS-ALL CLASSES,0.454234746652,17401.8615944962,78003720.0,28,5670.0,442281092400.0,33066946.8406004,crop_10,106692.0,4145400.7085817116
553,MS,2017,RICE-ALL CLASSES,0.253531806,46135.1679481991,382650211.2,28,3637.0,1391698818134.4,90538404.6099161,crop_3,395775.0,3516388.9031252605
554,MS,2017,SORGHUM-ALL CLASSES-GRAIN,0.12610451568,1618.77782274383,7315545.6,28,3290.0,24068145024.0,860945.757467653,crop_4,6054.0,3975577.3082259665
555,MS,2017,SOYBEANS-ALL CLASSES,0.35788429058,878186.968838527,3130054655.0,28,4460.0,13960043761300.0,1045425252.42198,crop_5,10557414.0,1322297.6536962555
556,MS,2017,SWEET POTATOES-ALL CLASSES,0.407855514,11736.1392148928,223620856.0,28,619.0,138421309864.0,85117150.0241965,crop_46,104180.0,1328674.5043578423
557,MS,2017,WHEAT-ALL CLASSES,0.1579981981,10117.3613921489,39462475.0,28,3338.0,131725741550.0,5818819.47668424,crop_22,0.0,
558,MS,2015,MELONS-WATERMELON,,728.450020234723,14288148.0,28,156.0,2228951088.0,,crop_48,6771.0,329190.8267611874
559,MS,2017,BLUEBERRIES-TAME,3.68238848014,607.041683528936,1755083.7,28,542.0,951255365.4,6031507.41522117,crop_242,1289.0,737979.3370054306
560,MS,2015,PECANS-ALL CLASSES,3.24138387174,2197.8146499393,589563.0,28,3662.0,2158979706.0,1660304.94784679,crop_74,36728.0,58782.936887388365
561,MT,2017,BARLEY-ALL CLASSES,0.19933493706,228652.367462566,627371706.0,30,3530.0,2214622122180.0,116709654.071934,crop_21,3726010.0,594368.271201634
562,MT,2017,"BEANS-DRY EDIBLE, INCL CHICKPEAS",0.7451630472,107244.030756779,119884365.6,30,3506.0,420314585793.6,83370477.6050826,crop_42,0.0,
563,MT,2017,CORN-ALL CLASSES-GRAIN,0.13424562679,26305.1396195872,115575460.0,30,3650.0,421850429000.0,14479854.8235824,crop_1,526818.0,800751.737791799
564,MT,2017,OATS-ALL CLASSES,0.19703754642,7284.50020234723,12279690.0,30,3890.0,47767994100.0,2258056.60227521,crop_28,152825.0,312566.6226075577
565,MT,2017,POTATOES-ALL CLASSES,0.2821919232,4492.10845811412,171185620.8,30,578.0,98945288822.4,45082738.7714365,crop_43,40098.0,2467586.6333083943
566,MT,2017,SUGARBEETS-ALL CLASSES,0.0455254443,17280.4532577904,1266430260.0,30,700.0,886501182000.0,53806395.7940738,crop_41,186543.0,4752261.848474614
567,MT,2017,WHEAT-ALL CLASSES,0.19621171578,1887899.63577499,3468071165.0,30,3338.0,11576421548770.0,635055038.649572,crop_22,28649891.0,404065.1166445974
568,MT,2015,CHERRIES-SWEET,2.78884683,275.192229866451,671316.9,30,514.0,345056886.6,1626594.94408547,crop_66,41.0,8416021.624390244
569,MT,2017,LENTILS-ALL CLASSES,0.5577699732,271145.285309591,197539316.0,30,3520.0,695338392320.0,102826986.079612,crop_52,3473846.0,200163.85076367806
570,MT,2017,CANOLA-ALL CLASSES,0.3461260308,55443.1404289761,53432548.2,30,6420.0,343036959444.0,17259912.048352,crop_31,615153.0,557644.9427118131
571,MT,2017,FLAXSEED-ALL CLASSES,0.34368455187,15378.3893160664,8687210.4,30,5340.0,46389703536.0,2786369.97535219,crop_32,201355.0,230387.64140945097
572,MT,2016,MUSTARD-ALL CLASSES,,20234.7227842979,22448745.0,30,251.0,5634634995.0,,crop_35,297850.0,18917.69345308041
573,MT,2017,SAFFLOWER-ALL CLASSES,0.3960975172,11331.4447592068,7745950.8,30,2637.0,20426072259.6,2863355.58662074,crop_33,182868.0,111698.45057418465
574,MT,2008,SUNFLOWER-ALL CLASSES,0.487536938742857,526.102792391744,294781.5,30,3154.0,929740851.0,134539.66141545,crop_6,77106.0,12057.957240681659
575,ND,2017,BARLEY-ALL CLASSES,0.19795704579,161877.782274383,566082400.0,38,3530.0,1998270872000.0,104580098.493416,crop_21,1285397.0,1554594.317553254
576,ND,2017,"BEANS-DRY EDIBLE, INCL CHICKPEAS",0.5313144804,277215.702144881,562091206.4,38,3506.0,1970691769638.4,278712773.715325,crop_42,0.0,
577,ND,2017,CORN-ALL CLASSES-GRAIN,0.11967938576,1307163.09186564,11404376764.0,38,3650.0,41625975188600.0,1273765078.6141,crop_1,14430144.0,2884654.178683179
578,ND,2017,FLAXSEED-ALL CLASSES,0.37517912707,92675.0303520842,87253122.0,38,5340.0,465931671480.0,30550482.522002,crop_32,716916.0,649911.1074100732
579,ND,2017,OATS-ALL CLASSES,0.17568032985,32375.5564548766,67349600.0,38,3890.0,261989944000.0,11042224.9161502,crop_28,505655.0,518119.9513502289
580,ND,2017,POTATOES-ALL CLASSES,0.20128220772,29947.3897207608,1107671664.0,38,578.0,640234221792.0,208072585.239677,crop_43,236014.0,2712695.9493589364
581,ND,2019,RYE-ALL CLASSES,0.17951907864,23067.5839740996,65154078.0,38,3380.0,220220783640.0,10935952.9899814,crop_27,81632.0,2697726.181399451
582,ND,2017,SOYBEANS-ALL CLASSES,0.32628465096,2853095.912586,6619489987.5,38,4460.0,29522925344250.0,2015670797.25465,crop_5,32912723.0,897006.4659873326
583,ND,2017,SUGARBEETS-ALL CLASSES,0.0487221462,85795.2246054229,5846807325.0,38,700.0,4092765127500.0,265854259.549283,crop_41,915456.0,4470739.311883913
584,ND,2017,SUNFLOWER-ALL CLASSES,0.3902185188,171185.75475516,319384417.5,38,3154.0,1007338452795.0,116310796.434007,crop_6,1759641.0,572468.1641283648
585,ND,2017,WHEAT-ALL CLASSES,0.21090922258,2533387.29259409,6453693161.5,38,3338.0,21542427773087.0,1270288346.88959,crop_22,32339535.0,666132.8857414617
586,ND,2017,CANOLA-ALL CLASSES,0.3880138944,631323.350870093,1131960960.0,38,6420.0,7267189363200.0,409899280.841488,crop_31,7131741.0,1018992.3278481369
587,ND,2017,LENTILS-ALL CLASSES,0.518086734,101173.613921489,98656260.0,38,3520.0,347270035200.0,47700787.5731785,crop_52,1066573.0,325594.24924501183
588,ND,2017,SAFFLOWER-ALL CLASSES,0.352739904,2104.41116956698,2122426.8,38,2637.0,5596839471.6,698691.955979809,crop_33,6217.0,900247.6229049382
589,NE,2004,BARLEY-ALL CLASSES,0.0826734762,1214.08336705787,3527128.8,31,3530.0,12450764664.0,357109.487705364,crop_21,13802.0,902098.5845529634
590,NE,2017,"BEANS-DRY EDIBLE, INCL CHICKPEAS",0.562179222,62727.6406313233,176946239.2,31,3506.0,620373514635.2,92835601.7458688,crop_42,0.0,
591,NE,2017,CORN-ALL CLASSES-GRAIN,0.13188353365,3763658.4378794,42757839960.0,31,3650.0,156066115854000.0,5262653330.03747,crop_1,39635788.0,3937505.061183595
592,NE,2017,OATS-ALL CLASSES,0.18050292714,14164.3059490085,24893225.0,31,3890.0,96834645250.0,4193376.37049845,crop_28,302698.0,319905.1372985616
593,NE,2017,POTATOES-ALL CLASSES,0.2667595524,7689.19465803319,409366780.0,31,578.0,236613998840.0,101913333.430375,crop_43,26930.0,8786260.632751578
594,NE,1999,RYE-ALL CLASSES,0.0551155066,6070.41683528936,10287486.0,31,3380.0,34771702680.0,870091.467297678,crop_27,123210.0,282214.93937180424
595,NE,2017,SORGHUM-ALL CLASSES-GRAIN,0.1135381566,52610.2792391744,293891884.0,31,3290.0,966904298360.0,31140663.5049952,crop_4,720614.0,1341778.3978107558
596,NE,2017,SOYBEANS-ALL CLASSES,0.33363340436,2294617.56373938,8872933387.5,31,4460.0,39573282908250.0,2762709226.71447,crop_5,22717167.0,1741999.031316273
597,NE,2017,SUGARBEETS-ALL CLASSES,0.0371478807,18292.1893970053,1303624845.0,31,700.0,912537391500.0,45194449.5251052,crop_41,131117.0,6959718.354599328
598,NE,2017,WHEAT-ALL CLASSES,0.14807738101,412788.344799676,1276951260.0,31,3338.0,4262463305880.0,176466176.37201,crop_22,2397214.0,1778090.4441072012
599,NE,2017,SUNFLOWER-ALL CLASSES,0.4497433776,17604.2088223391,28026918.0,31,3154.0,88396899372.0,11763553.9896216,crop_6,103355.0,855274.5331333752
600,NE,2017,MILLET-PROSO,0.14082605863,34803.7231889923,61165952.0,31,3780.0,231207298560.0,8038799.45191147,crop_29,539493.0,428564.0380134682
601,NH,2015,SWEET CORN-ALL CLASSES,1.21254342,526.102792391744,3991609.6,33,310.0,1237398976.0,4205063.25264105,crop_12,0.0,
602,NH,2015,APPLES-ALL CLASSES,1.406804700796,526.102792391744,9160902.0,33,468.0,4287302136.0,11196936.7063685,crop_68,6997.0,612734.3341432043
603,NJ,2017,APPLES-ALL CLASSES,2.079336728606,890.327802509106,17460135.0,34,468.0,8171343180.0,33882141.525215,crop_68,558.0,14643984.193548387
604,NJ,2008,BARLEY-ALL CLASSES,0.1929047778,809.388911371914,3091680.8,34,3530.0,10913633224.0,558316.17892518,crop_21,2136.0,5109378.850187266
605,NJ,2017,CORN-ALL CLASSES-GRAIN,0.14763082125,28328.611898017,296940028.0,34,3650.0,1083831102200.0,40911387.6980305,crop_1,421928.0,2568758.418971957
606,NJ,1989,OATS-ALL CLASSES,0.1240096446,2428.16673411574,3831960.0,34,3890.0,14906324400.0,647026.14658191,crop_28,4388.0,3397065.7247037375
607,NJ,2017,POTATOES-ALL CLASSES,0.255725407278,809.388911371914,27215520.0,34,578.0,15730570560.0,6495146.4176679,crop_43,7301.0,2154577.5318449526
608,NJ,1999,RYE-ALL CLASSES,0.1141678351,1618.77782274383,3048144.0,34,3380.0,10302726720.0,534024.392627147,crop_27,25579.0,402780.66851714294
609,NJ,2017,SOYBEANS-ALL CLASSES,0.3417170331,40064.7511129098,121245052.5,34,4460.0,540752934150.0,38665985.4287479,crop_5,669737.0,807410.8704610914
610,NJ,2015,SWEET POTATOES-ALL CLASSES,0.694456686,485.633346823148,7620345.6,34,619.0,4716993926.4,4597767.50681331,crop_46,7215.0,653776.011975052
611,NJ,2017,WHEAT-ALL CLASSES,0.1690213282,6879.80574666127,29610464.0,34,3338.0,98839728832.0,4670734.19677776,crop_22,0.0,
612,NJ,2017,ASPARAGUS-ALL CLASSES,4.03071479052,849.85835694051,3238646.88,34,106.0,343296569.28,12182715.352,crop_207,741.0,463288.21765182185
613,NJ,2015,CABBAGE-ALL CLASSES,0.4056508896,647.511129097531,28304140.8,34,200.0,5660828160.0,9975383.10775277,crop_243,654.0,8655700.550458716
614,NJ,2017,CUCUMBERS-ALL CLASSES,0.782641662,1173.61392148928,21046668.8,34,146.0,3072813644.8,15372509.1299662,crop_50,9142.0,336120.50369722163
615,NJ,2001,EGGPLANT-ALL CLASSES,0.4166740116,323.755564548766,7257472.0,34,203.0,1473266816.0,4399075.10423426,crop_248,321.0,4589616.249221183
616,NJ,2001,STRAWBERRIES-ALL CLASSES,1.59217974168,161.877782274383,816465.6,34,301.0,245756145.6,1891078.59540356,crop_221,0.0,
617,NJ,2017,SWEET CORN-ALL CLASSES,0.6657965688,2549.57507082153,27719007.12,34,310.0,8592892207.2,17223351.016606,crop_12,0.0,
618,NJ,2017,TOMATOES-ALL CLASSES,0.77161854,1618.77782274383,50802304.0,34,187.0,9500030848.0,36583436.0062332,crop_54,10160.0,935042.4062992126
619,NJ,2017,SQUASH-ALL CLASSES,0.99208098,1335.49170376366,16465389.6,34,210.0,3457731816.0,15244653.7541281,crop_222,9561.0,361649.5989959209
620,NJ,2017,BLUEBERRIES-TAME,4.21159401022,3763.6584378794,18675541.8,34,542.0,10122143655.6,73403731.7512761,crop_242,81892.0,123603.5712352855
621,NJ,2017,CRANBERRIES-ALL CLASSES,0.8068925304,1092.67503035208,21468509.36,34,451.0,9682297721.36,16166500.34643,crop_250,1220.0,7936309.607672132
622,NJ,2017,PEACHES-ALL CLASSES,1.71960516,1659.24726831242,22298607.3,34,374.0,8339679130.2,35785320.3106177,crop_67,13326.0,625820.1358397119
623,NJ,2017,PUMPKINS-ALL CLASSES,0.6790243152,849.85835694051,9049160.4,34,182.0,1646947192.8,5734453.59397706,crop_229,2645.0,622664.3451039697
624,NM,1989,BARLEY-ALL CLASSES,0.11574286668,2023.47227842979,8164650.0,35,3530.0,28821214500.0,1286699.72463722,crop_21,27798.0,1036808.9251025254
625,NM,2017,CORN-ALL CLASSES-GRAIN,0.1535360541,17401.8615944962,146361714.4,35,3650.0,534220257560.0,20971828.276535,crop_1,420578.0,1270204.9502351526
626,NM,2017,PEANUTS-ALL CLASSES,0.637251659138,3075.67786321327,12063366.0,35,5670.0,68399285220.0,7174273.17516458,crop_10,25995.0,2631247.7484131563
627,NM,2012,POTATOES-ALL CLASSES,0.249080160576923,2509.10562525293,129364438.4,35,578.0,74772645395.2,25275529.2391269,crop_43,17313.0,4318872.835164327
628,NM,2017,SORGHUM-ALL CLASSES-GRAIN,0.13492301328,19425.3338729259,42674016.0,35,3290.0,140397512640.0,5373385.23454462,crop_4,511568.0,274445.4552278485
629,NM,1997,SUGARBEETS-ALL CLASSES,0.0343921032,647.511129097531,44452065.0,35,700.0,31116445500.0,2044719.22982196,crop_41,0.0,
630,NM,2017,WHEAT-ALL CLASSES,0.1543238214,54633.7515176042,110222775.0,35,3338.0,367923622950.0,15874598.1232396,crop_22,4878.0,75425096.95571956
631,NM,2004,APPLES-ALL CLASSES,0.921699631556,726.831242411979,2086146.0,35,468.0,976316328.0,2354767.23386355,crop_68,12.0,81359694.0
632,NM,2015,"BEANS-DRY EDIBLE, INCL CHICKPEAS",0.639341076,5220.55847834885,11974828.8,35,3506.0,41983749772.8,6651645.50872311,crop_42,0.0,
633,NM,2017,PEPPERS-CHILE,0.782641662,3075.67786321327,56880436.8,35,292.0,16609087545.6,41545531.1400379,crop_216,28905.0,574609.4982044629
634,NM,2017,PECANS-ALL CLASSES,5.2920553008,17604.2088223391,41722920.0,35,3662.0,152789333040.0,206061804.651292,crop_74,157027.0,973013.1317544116
635,NM,2017,ONIONS-DRY,0.38580927,2873.3306353703,218994217.6,35,360.0,78837918336.0,78850370.106292,crop_49,31346.0,2515087.0393670644
636,NV,2008,BARLEY-ALL CLASSES,0.26547371802,404.694455685957,2177240.0,32,3530.0,7685657200.0,541091.13249288,crop_21,2041.0,3765633.121019108
637,NV,2012,POTATOES-ALL CLASSES,0.249080160576923,2873.3306353703,122379121.6,32,578.0,70735132284.8,23910721.5593143,crop_43,6952.0,10174788.878711162
638,NV,2017,WHEAT-ALL CLASSES,0.1726957049,5665.7223796034,40278940.0,32,3338.0,134451101720.0,6491693.38890387,crop_22,0.0,
639,NV,2014,GARLIC-ALL CLASSES,0.727526052,222.581950627276,2766911.2,32,1296.0,3585916915.2,1539832.81265024,crop_208,1228.0,2920127.781107492
640,OK,1999,BARLEY-ALL CLASSES,0.0826734762,1618.77782274383,3396494.4,40,3530.0,11989625232.0,430902.437400578,crop_21,46761.0,256402.24186822353
641,OK,2017,CORN-ALL CLASSES-GRAIN,0.14133190621,123431.808984217,976168116.0,40,3650.0,3563013623400.0,128754751.501677,crop_1,1197999.0,2974137.3936038343
642,OK,2017,OATS-ALL CLASSES,0.20806062594,6475.11129097531,9754080.0,40,3890.0,37943371200.0,1893976.75235225,crop_28,38030.0,997722.093084407
643,OK,2017,PEANUTS-ALL CLASSES,0.5512557605,8498.5835694051,35999623.8,40,5670.0,204117866946.0,18520364.643591,crop_10,31564.0,6466793.402167026
644,OK,2017,RYE-ALL CLASSES,0.19880950595,18211.2505058681,27433296.0,40,3380.0,92724540480.0,5089950.57895771,crop_27,589485.0,157297.54019186238
645,OK,2017,SORGHUM-ALL CLASSES-GRAIN,0.12434081616,119384.864427357,397147762.0,40,3290.0,1306616136980.0,46085495.7128728,crop_4,1177945.0,1109233.5694620716
646,OK,2017,SOYBEANS-ALL CLASSES,0.3343682797,259004.451639013,505119680.0,40,4460.0,2252833772800.0,157622347.126554,crop_5,1673686.0,1346031.3181803515
647,OK,2017,WHEAT-ALL CLASSES,0.14624019266,1173613.92148928,2683448300.0,40,3338.0,8957350425400.0,366233791.434843,crop_22,0.0,
648,OK,2015,MELONS-WATERMELON,,1618.77782274383,24493968.0,40,156.0,3821059008.0,,crop_48,120.0,31842158.4
649,OK,2008,PEACHES-ALL CLASSES,1.7636976,323.755564548766,907185.0,40,374.0,339287190.0,1497830.13698485,crop_67,273.0,1242810.2197802197
650,OK,2017,PECANS-ALL CLASSES,3.81468986266,34803.7231889923,6349140.0,40,3662.0,23250550680.0,22603337.4486154,crop_74,13742.0,1691933.5380585068
651,OK,2017,CANOLA-ALL CLASSES,0.2799872988,56657.223796034,76189680.0,40,6420.0,489137745600.0,19908241.9508349,crop_31,380702.0,1284831.0373993306
652,OK,2015,SUNFLOWER-ALL CLASSES,0.4321063824,2023.47227842979,2993166.0,40,3154.0,9440445564.0,1123695.54637275,crop_6,18530.0,509468.1901780896
653,RI,2015,POTATOES-ALL CLASSES,0.2513271816,242.816673411574,3674095.2,44,578.0,2123627025.6,802263.513943955,crop_43,1408.0,1508257.830681818
654,RI,2014,SWEET CORN-ALL CLASSES,1.168450932,279.23917442331,2086523.2,44,310.0,646822192.0,1864934.12679647,crop_12,0.0,
655,RI,2015,APPLES-ALL CLASSES,1.832374147902,93.0797248077701,1088424.0,44,468.0,509382432.0,1732764.09627715,crop_68,467.0,1090754.6723768737
656,SD,2017,BARLEY-ALL CLASSES,0.172756945452,6070.41683528936,15480176.4,46,3530.0,54645022692.0,2495800.41086677,crop_21,78829.0,693209.639751868
657,SD,2017,CORN-ALL CLASSES-GRAIN,0.12164779671,2055847.83488466,18710523920.0,46,3650.0,68293412308000.0,2124166845.07924,crop_1,25735996.0,2653614.5058462084
658,SD,2017,FLAXSEED-ALL CLASSES,0.3739980805,2023.47227842979,1651078.0,46,5340.0,8816756520.0,576282.450037841,crop_32,14713.0,599249.4066471828
659,SD,2017,OATS-ALL CLASSES,0.16879090515,24281.6673411574,60963000.0,46,3890.0,237146070000.0,9603151.99350789,crop_28,934020.0,253898.2784094559
660,SD,2003,POTATOES-ALL CLASSES,0.1565283324,404.694455685957,15422128.0,46,578.0,8913989984.0,3269183.82657221,crop_43,0.0,
661,SD,2004,RYE-ALL CLASSES,0.1141678351,4451.63901254553,16485378.8,46,3380.0,55720580344.0,2304923.77346565,crop_27,73456.0,758557.236223045
662,SD,2017,SORGHUM-ALL CLASSES-GRAIN,0.12434081616,68798.0574666127,293637872.0,46,3290.0,966068598880.0,34074085.7333424,crop_4,1138780.0,848336.4643565922
663,SD,2017,SOYBEANS-ALL CLASSES,0.32848927698,2270335.89639822,6565195065.0,46,4460.0,29280769989900.0,2012645384.42714,crop_5,25854803.0,1132507.9518068654
664,SD,2017,SUNFLOWER-ALL CLASSES,0.3659676504,237960.339943343,462580200.0,46,3154.0,1458977950800.0,157989479.14864,crop_6,2694178.0,541529.9029240088
665,SD,2017,WHEAT-ALL CLASSES,0.20282559384,484014.569000405,1134287609.0,46,3338.0,3786252038842.0,214706095.426437,crop_22,1719912.0,2201421.955798901
666,SD,2017,MILLET-PROSO,0.17412039837,10926.7503035208,21603672.0,46,3780.0,81661880160.0,3510553.99387588,crop_29,714544.0,114285.30665711279
667,SD,2015,"BEANS-DRY EDIBLE, INCL CHICKPEAS",0.5224959828,4694.4556859571,9298636.0,46,3506.0,32601017816.0,4221136.32499102,crop_42,0.0,
